UserID,CourseID,Rating,Subject,Format,Difficulty
33,3,1,Math,Quiz,Easy
4,110,4,History,Live Session,Easy
80,81,4,Literature,Video,Medium
985,98,4,Science,Live Session,Hard
503,106,3,Science,Video,Easy
74,81,3,Literature,Video,Medium
457,81,1,Literature,Video,Medium
504,3,2,Math,Quiz,Easy
399,28,1,Math,Live Session,Easy
190,147,4,Programming,Video,Easy
678,55,4,History,Quiz,Hard
433,73,2,Programming,Text,Hard
358,55,3,History,Quiz,Hard
660,11,3,History,Text,Medium
950,179,5,Science,Live Session,Medium
758,110,4,History,Live Session,Easy
752,77,2,History,Text,Medium
132,50,3,Literature,Text,Hard
704,40,3,Math,Video,Easy
500,112,3,History,Live Session,Easy
579,200,4,Programming,Quiz,Easy
650,64,4,Science,Live Session,Hard
316,98,3,Science,Live Session,Hard
960,13,2,Science,Live Session,Easy
988,143,4,Science,Live Session,Easy
345,58,1,Programming,Text,Medium
95,105,1,Math,Quiz,Hard
243,59,1,Math,Quiz,Easy
264,47,1,Math,Video,Easy
368,153,2,Programming,Quiz,Medium
167,193,1,Math,Live Session,Easy
127,188,2,Science,Text,Medium
537,147,4,Programming,Video,Easy
623,199,2,Math,Quiz,Hard
780,79,3,Literature,Text,Easy
292,100,2,History,Video,Easy
999,185,2,History,Live Session,Easy
727,153,2,Programming,Quiz,Medium
865,189,2,Programming,Text,Easy
368,39,5,Math,Video,Hard
603,32,3,Science,Video,Hard
459,172,4,Programming,Quiz,Medium
60,20,2,Math,Live Session,Hard
667,74,1,Literature,Live Session,Easy
519,130,3,Math,Text,Easy
13,140,5,Programming,Text,Easy
644,176,2,Programming,Text,Easy
829,141,5,Math,Video,Easy
589,109,1,Math,Video,Hard
647,168,5,Programming,Video,Easy
868,67,1,Literature,Quiz,Easy
212,155,2,Science,Live Session,Hard
424,120,1,Math,Live Session,Easy
814,122,4,Programming,Video,Easy
433,60,4,Programming,Video,Medium
310,43,1,Programming,Quiz,Medium
680,55,3,History,Quiz,Hard
284,19,3,Math,Quiz,Hard
381,47,3,Math,Video,Easy
710,12,4,Programming,Text,Hard
148,199,3,Math,Quiz,Hard
651,93,1,Literature,Quiz,Easy
280,51,5,History,Quiz,Medium
686,128,4,History,Text,Hard
405,60,2,Programming,Video,Medium
689,12,4,Programming,Text,Hard
412,74,3,Literature,Live Session,Easy
639,98,3,Science,Live Session,Hard
548,120,2,Math,Live Session,Easy
217,160,4,Literature,Quiz,Easy
121,134,2,Math,Text,Hard
355,134,3,Math,Text,Hard
529,147,5,Programming,Video,Easy
864,67,4,Literature,Quiz,Easy
603,157,1,History,Video,Hard
214,17,1,Math,Live Session,Easy
459,2,1,Programming,Quiz,Easy
709,177,2,Science,Video,Hard
683,52,4,Science,Live Session,Medium
820,97,1,Literature,Live Session,Hard
195,102,1,Programming,Quiz,Easy
610,182,3,Literature,Live Session,Medium
407,48,4,History,Quiz,Medium
549,184,5,Programming,Live Session,Medium
237,175,4,Programming,Quiz,Easy
612,197,1,Literature,Text,Medium
24,104,4,Programming,Live Session,Hard
243,60,3,Programming,Video,Medium
260,32,1,Science,Video,Hard
176,113,2,Math,Live Session,Hard
775,61,4,Math,Quiz,Hard
118,98,1,Science,Live Session,Hard
382,70,3,Literature,Text,Medium
411,149,1,Programming,Video,Hard
396,133,3,Science,Quiz,Hard
691,87,1,Literature,Live Session,Easy
751,25,3,Science,Quiz,Medium
745,142,1,Literature,Live Session,Easy
164,75,2,Programming,Quiz,Hard
693,165,4,Math,Text,Easy
872,171,5,Math,Live Session,Hard
455,65,1,Math,Text,Hard
687,52,4,Science,Live Session,Medium
115,56,3,Literature,Text,Hard
261,196,3,Literature,Live Session,Easy
347,96,2,History,Text,Medium
345,184,3,Programming,Live Session,Medium
536,5,3,Programming,Live Session,Hard
926,23,3,Science,Live Session,Medium
227,163,3,Science,Video,Hard
599,196,5,Literature,Live Session,Easy
391,111,2,Math,Quiz,Hard
680,155,4,Science,Live Session,Hard
111,25,4,Science,Quiz,Medium
262,140,5,Programming,Text,Easy
840,111,5,Math,Quiz,Hard
426,138,1,Literature,Live Session,Easy
880,158,2,History,Video,Medium
498,188,5,Science,Text,Medium
281,133,5,Science,Quiz,Hard
465,18,3,History,Quiz,Medium
181,46,2,Literature,Text,Hard
445,81,1,Literature,Video,Medium
676,176,4,Programming,Text,Easy
35,132,4,Literature,Live Session,Medium
870,43,3,Programming,Quiz,Medium
543,143,1,Science,Live Session,Easy
650,122,3,Programming,Video,Easy
704,89,2,Literature,Video,Hard
476,194,1,History,Quiz,Medium
290,141,5,Math,Video,Easy
481,104,1,Programming,Live Session,Hard
556,81,2,Literature,Video,Medium
758,168,3,Programming,Video,Easy
85,106,1,Science,Video,Easy
810,36,3,Science,Live Session,Hard
100,194,3,History,Quiz,Medium
884,47,5,Math,Video,Easy
316,79,3,Literature,Text,Easy
519,124,1,Programming,Live Session,Medium
419,141,2,Math,Video,Easy
375,48,5,History,Quiz,Medium
10,55,2,History,Quiz,Hard
570,182,5,Literature,Live Session,Medium
685,16,4,Literature,Video,Easy
406,173,4,Literature,Text,Easy
230,70,5,Literature,Text,Medium
681,145,2,Science,Text,Medium
616,60,2,Programming,Video,Medium
687,33,2,History,Text,Easy
453,115,1,Programming,Quiz,Easy
869,170,5,Math,Quiz,Medium
709,115,3,Programming,Quiz,Easy
842,180,3,Math,Quiz,Easy
407,188,1,Science,Text,Medium
715,191,2,Math,Quiz,Easy
132,164,1,Science,Quiz,Easy
950,117,1,History,Live Session,Hard
714,132,2,Literature,Live Session,Medium
803,99,3,Literature,Quiz,Medium
946,109,1,Math,Video,Hard
511,167,3,Science,Live Session,Medium
390,103,3,Science,Video,Hard
449,167,5,Science,Live Session,Medium
825,159,5,History,Live Session,Hard
332,56,5,Literature,Text,Hard
727,40,1,Math,Video,Easy
230,67,5,Literature,Quiz,Easy
627,79,4,Literature,Text,Easy
700,75,2,Programming,Quiz,Hard
420,25,3,Science,Quiz,Medium
367,96,4,History,Text,Medium
664,80,2,Programming,Video,Easy
197,25,5,Science,Quiz,Medium
472,18,1,History,Quiz,Medium
414,9,2,Math,Video,Hard
978,23,1,Science,Live Session,Medium
469,76,4,Science,Live Session,Hard
529,68,1,Programming,Quiz,Hard
693,197,3,Literature,Text,Medium
492,102,2,Programming,Quiz,Easy
628,141,3,Math,Video,Easy
844,182,1,Literature,Live Session,Medium
337,145,3,Science,Text,Medium
647,199,5,Math,Quiz,Hard
787,12,1,Programming,Text,Hard
192,187,1,Math,Quiz,Medium
959,171,3,Math,Live Session,Hard
295,174,4,Math,Text,Easy
286,91,4,Literature,Quiz,Hard
831,138,3,Literature,Live Session,Easy
722,3,4,Math,Quiz,Easy
409,183,2,Math,Video,Easy
404,27,2,Literature,Quiz,Easy
339,97,1,Literature,Live Session,Hard
938,143,1,Science,Live Session,Easy
323,25,4,Science,Quiz,Medium
527,2,1,Programming,Quiz,Easy
568,88,2,Math,Quiz,Medium
590,98,4,Science,Live Session,Hard
900,86,4,Math,Video,Hard
114,41,3,Literature,Video,Medium
457,113,3,Math,Live Session,Hard
671,58,4,Programming,Text,Medium
64,109,4,Math,Video,Hard
721,123,4,Literature,Live Session,Medium
207,99,2,Literature,Quiz,Medium
467,97,5,Literature,Live Session,Hard
66,76,1,Science,Live Session,Hard
497,42,5,History,Live Session,Hard
437,62,5,Literature,Text,Easy
647,103,5,Science,Video,Hard
658,71,4,History,Quiz,Hard
958,20,4,Math,Live Session,Hard
475,14,1,Literature,Video,Medium
710,27,4,Literature,Quiz,Easy
856,67,4,Literature,Quiz,Easy
95,74,3,Literature,Live Session,Easy
445,42,1,History,Live Session,Hard
460,185,3,History,Live Session,Easy
345,111,4,Math,Quiz,Hard
799,72,1,History,Text,Easy
900,199,3,Math,Quiz,Hard
631,161,4,History,Quiz,Easy
795,124,2,Programming,Live Session,Medium
53,160,4,Literature,Quiz,Easy
351,173,5,Literature,Text,Easy
415,199,1,Math,Quiz,Hard
805,128,3,History,Text,Hard
85,85,4,Literature,Quiz,Medium
757,192,4,Programming,Text,Hard
472,188,4,Science,Text,Medium
837,100,4,History,Video,Easy
72,199,2,Math,Quiz,Hard
902,23,5,Science,Live Session,Medium
34,52,1,Science,Live Session,Medium
289,108,2,Literature,Quiz,Easy
151,8,1,History,Live Session,Medium
815,85,5,Literature,Quiz,Medium
6,92,1,Programming,Text,Medium
454,114,4,Programming,Live Session,Medium
665,10,2,Literature,Quiz,Hard
689,99,5,Literature,Quiz,Medium
614,178,4,Science,Text,Hard
451,69,4,Science,Video,Hard
482,41,5,Literature,Video,Medium
97,65,5,Math,Text,Hard
49,46,4,Literature,Text,Hard
850,197,4,Literature,Text,Medium
182,111,4,Math,Quiz,Hard
828,70,5,Literature,Text,Medium
83,89,1,Literature,Video,Hard
60,99,5,Literature,Quiz,Medium
424,25,3,Science,Quiz,Medium
859,5,5,Programming,Live Session,Hard
606,164,2,Science,Quiz,Easy
540,173,2,Literature,Text,Easy
681,5,4,Programming,Live Session,Hard
126,106,5,Science,Video,Easy
950,30,5,Literature,Live Session,Hard
684,101,1,Programming,Quiz,Easy
249,107,1,Science,Quiz,Easy
232,62,5,Literature,Text,Easy
539,75,5,Programming,Quiz,Hard
465,31,2,Literature,Quiz,Easy
95,125,2,Programming,Quiz,Hard
797,79,3,Literature,Text,Easy
696,172,4,Programming,Quiz,Medium
382,199,2,Math,Quiz,Hard
56,147,3,Programming,Video,Easy
185,34,3,Programming,Video,Easy
193,186,1,Programming,Text,Hard
410,14,5,Literature,Video,Medium
727,34,2,Programming,Video,Easy
809,61,1,Math,Quiz,Hard
292,69,4,Science,Video,Hard
184,114,4,Programming,Live Session,Medium
905,179,4,Science,Live Session,Medium
352,22,2,Literature,Live Session,Hard
62,8,4,History,Live Session,Medium
799,50,1,Literature,Text,Hard
480,195,5,History,Live Session,Hard
54,135,2,History,Text,Easy
433,132,3,Literature,Live Session,Medium
410,121,1,Math,Quiz,Hard
76,32,3,Science,Video,Hard
634,16,1,Literature,Video,Easy
443,111,3,Math,Quiz,Hard
175,88,4,Math,Quiz,Medium
578,38,4,Math,Video,Medium
870,70,2,Literature,Text,Medium
894,38,5,Math,Video,Medium
866,179,5,Science,Live Session,Medium
839,43,4,Programming,Quiz,Medium
849,84,3,Literature,Quiz,Hard
67,192,2,Programming,Text,Hard
25,187,4,Math,Quiz,Medium
327,75,1,Programming,Quiz,Hard
862,127,3,Science,Live Session,Easy
972,47,5,Math,Video,Easy
399,3,5,Math,Quiz,Easy
842,22,3,Literature,Live Session,Hard
460,42,4,History,Live Session,Hard
220,115,5,Programming,Quiz,Easy
975,76,5,Science,Live Session,Hard
59,51,4,History,Quiz,Medium
967,35,4,Literature,Live Session,Easy
375,29,1,Science,Video,Easy
260,177,5,Science,Video,Hard
549,64,3,Science,Live Session,Hard
807,158,5,History,Video,Medium
811,60,3,Programming,Video,Medium
40,58,5,Programming,Text,Medium
90,58,3,Programming,Text,Medium
402,120,3,Math,Live Session,Easy
249,75,2,Programming,Quiz,Hard
957,7,3,Math,Live Session,Easy
361,78,1,Literature,Live Session,Hard
157,6,5,Literature,Video,Hard
193,2,2,Programming,Quiz,Easy
2,151,1,Math,Text,Easy
10,179,1,Science,Live Session,Medium
263,162,2,Programming,Live Session,Medium
15,127,1,Science,Live Session,Easy
86,177,5,Science,Video,Hard
701,158,3,History,Video,Medium
56,66,2,Programming,Video,Easy
801,129,5,History,Live Session,Hard
94,82,5,Literature,Text,Easy
630,129,4,History,Live Session,Hard
228,72,5,History,Text,Easy
610,56,5,Literature,Text,Hard
437,155,4,Science,Live Session,Hard
44,53,3,Programming,Live Session,Medium
248,137,3,History,Quiz,Easy
980,8,1,History,Live Session,Medium
886,76,2,Science,Live Session,Hard
828,178,2,Science,Text,Hard
350,78,4,Literature,Live Session,Hard
468,139,5,Literature,Quiz,Easy
525,104,1,Programming,Live Session,Hard
600,146,1,History,Text,Medium
171,123,1,Literature,Live Session,Medium
72,66,3,Programming,Video,Easy
292,155,5,Science,Live Session,Hard
525,11,3,History,Text,Medium
496,8,2,History,Live Session,Medium
357,61,5,Math,Quiz,Hard
141,14,5,Literature,Video,Medium
192,5,5,Programming,Live Session,Hard
680,15,5,Programming,Quiz,Easy
606,111,3,Math,Quiz,Hard
707,144,2,History,Quiz,Easy
19,125,4,Programming,Quiz,Hard
824,74,1,Literature,Live Session,Easy
769,18,3,History,Quiz,Medium
857,142,5,Literature,Live Session,Easy
511,186,2,Programming,Text,Hard
826,180,5,Math,Quiz,Easy
476,47,3,Math,Video,Easy
789,131,2,Science,Quiz,Medium
454,85,5,Literature,Quiz,Medium
572,50,2,Literature,Text,Hard
81,107,3,Science,Quiz,Easy
670,5,1,Programming,Live Session,Hard
80,128,1,History,Text,Hard
983,173,4,Literature,Text,Easy
872,125,2,Programming,Quiz,Hard
283,82,4,Literature,Text,Easy
975,173,1,Literature,Text,Easy
928,23,2,Science,Live Session,Medium
957,120,2,Math,Live Session,Easy
123,10,2,Literature,Quiz,Hard
192,108,3,Literature,Quiz,Easy
442,192,2,Programming,Text,Hard
494,153,1,Programming,Quiz,Medium
990,86,2,Math,Video,Hard
259,35,5,Literature,Live Session,Easy
716,81,2,Literature,Video,Medium
583,146,3,History,Text,Medium
707,188,4,Science,Text,Medium
586,26,5,Literature,Live Session,Easy
710,176,2,Programming,Text,Easy
534,4,2,Literature,Quiz,Easy
48,163,2,Science,Video,Hard
386,8,1,History,Live Session,Medium
972,115,3,Programming,Quiz,Easy
354,78,3,Literature,Live Session,Hard
728,37,3,Literature,Quiz,Hard
898,178,4,Science,Text,Hard
115,15,5,Programming,Quiz,Easy
948,81,4,Literature,Video,Medium
319,110,4,History,Live Session,Easy
542,69,2,Science,Video,Hard
775,6,5,Literature,Video,Hard
600,200,1,Programming,Quiz,Easy
114,158,5,History,Video,Medium
192,32,3,Science,Video,Hard
890,136,4,History,Video,Easy
245,196,5,Literature,Live Session,Easy
991,21,4,History,Text,Hard
345,116,2,Science,Quiz,Easy
285,186,5,Programming,Text,Hard
847,149,2,Programming,Video,Hard
759,168,1,Programming,Video,Easy
275,46,3,Literature,Text,Hard
126,138,5,Literature,Live Session,Easy
694,199,3,Math,Quiz,Hard
666,186,2,Programming,Text,Hard
809,140,3,Programming,Text,Easy
729,101,5,Programming,Quiz,Easy
295,137,4,History,Quiz,Easy
603,158,5,History,Video,Medium
664,174,1,Math,Text,Easy
862,8,2,History,Live Session,Medium
417,75,3,Programming,Quiz,Hard
670,98,3,Science,Live Session,Hard
872,143,3,Science,Live Session,Easy
831,101,4,Programming,Quiz,Easy
407,99,5,Literature,Quiz,Medium
544,31,2,Literature,Quiz,Easy
239,165,1,Math,Text,Easy
420,98,3,Science,Live Session,Hard
505,9,2,Math,Video,Hard
961,82,4,Literature,Text,Easy
817,155,1,Science,Live Session,Hard
972,188,2,Science,Text,Medium
955,191,2,Math,Quiz,Easy
55,64,4,Science,Live Session,Hard
684,173,2,Literature,Text,Easy
956,191,1,Math,Quiz,Easy
16,131,4,Science,Quiz,Medium
876,162,3,Programming,Live Session,Medium
764,33,5,History,Text,Easy
400,164,4,Science,Quiz,Easy
995,50,2,Literature,Text,Hard
98,173,3,Literature,Text,Easy
650,160,5,Literature,Quiz,Easy
479,127,1,Science,Live Session,Easy
274,18,5,History,Quiz,Medium
191,181,2,Science,Video,Medium
780,87,2,Literature,Live Session,Easy
679,53,1,Programming,Live Session,Medium
399,197,3,Literature,Text,Medium
740,21,4,History,Text,Hard
507,198,3,Programming,Video,Hard
442,183,2,Math,Video,Easy
430,199,3,Math,Quiz,Hard
897,135,2,History,Text,Easy
369,129,2,History,Live Session,Hard
234,129,5,History,Live Session,Hard
286,102,1,Programming,Quiz,Easy
221,52,4,Science,Live Session,Medium
394,13,1,Science,Live Session,Easy
397,92,5,Programming,Text,Medium
533,85,4,Literature,Quiz,Medium
303,170,1,Math,Quiz,Medium
179,11,3,History,Text,Medium
294,29,4,Science,Video,Easy
306,160,4,Literature,Quiz,Easy
725,111,4,Math,Quiz,Hard
554,117,3,History,Live Session,Hard
79,142,3,Literature,Live Session,Easy
168,189,3,Programming,Text,Easy
829,176,3,Programming,Text,Easy
747,151,5,Math,Text,Easy
967,119,2,Science,Text,Easy
678,93,2,Literature,Quiz,Easy
900,90,3,Science,Text,Medium
292,4,4,Literature,Quiz,Easy
599,23,3,Science,Live Session,Medium
842,160,5,Literature,Quiz,Easy
254,84,2,Literature,Quiz,Hard
690,17,5,Math,Live Session,Easy
230,41,4,Literature,Video,Medium
993,12,3,Programming,Text,Hard
244,107,2,Science,Quiz,Easy
891,118,5,Math,Text,Medium
953,74,5,Literature,Live Session,Easy
478,15,4,Programming,Quiz,Easy
553,182,5,Literature,Live Session,Medium
920,104,1,Programming,Live Session,Hard
484,200,4,Programming,Quiz,Easy
31,116,2,Science,Quiz,Easy
846,135,5,History,Text,Easy
301,98,5,Science,Live Session,Hard
392,97,4,Literature,Live Session,Hard
783,155,3,Science,Live Session,Hard
316,18,1,History,Quiz,Medium
479,77,4,History,Text,Medium
256,132,5,Literature,Live Session,Medium
173,13,4,Science,Live Session,Easy
613,1,3,Math,Video,Medium
822,13,3,Science,Live Session,Easy
493,142,2,Literature,Live Session,Easy
893,74,3,Literature,Live Session,Easy
19,15,3,Programming,Quiz,Easy
80,139,2,Literature,Quiz,Easy
107,125,2,Programming,Quiz,Hard
382,139,4,Literature,Quiz,Easy
761,133,1,Science,Quiz,Hard
116,80,4,Programming,Video,Easy
277,114,3,Programming,Live Session,Medium
568,114,3,Programming,Live Session,Medium
287,125,2,Programming,Quiz,Hard
256,38,2,Math,Video,Medium
451,50,2,Literature,Text,Hard
521,170,5,Math,Quiz,Medium
86,118,2,Math,Text,Medium
179,176,3,Programming,Text,Easy
144,29,1,Science,Video,Easy
723,100,2,History,Video,Easy
780,99,2,Literature,Quiz,Medium
593,124,5,Programming,Live Session,Medium
685,164,5,Science,Quiz,Easy
53,105,3,Math,Quiz,Hard
978,42,2,History,Live Session,Hard
364,80,3,Programming,Video,Easy
701,85,3,Literature,Quiz,Medium
219,10,2,Literature,Quiz,Hard
456,168,5,Programming,Video,Easy
550,184,3,Programming,Live Session,Medium
678,163,5,Science,Video,Hard
303,107,1,Science,Quiz,Easy
907,42,1,History,Live Session,Hard
281,82,5,Literature,Text,Easy
465,88,3,Math,Quiz,Medium
628,79,5,Literature,Text,Easy
110,55,3,History,Quiz,Hard
163,138,5,Literature,Live Session,Easy
208,196,3,Literature,Live Session,Easy
591,62,5,Literature,Text,Easy
56,143,1,Science,Live Session,Easy
173,60,3,Programming,Video,Medium
556,126,5,History,Video,Easy
487,131,3,Science,Quiz,Medium
553,77,2,History,Text,Medium
254,120,5,Math,Live Session,Easy
879,139,3,Literature,Quiz,Easy
534,87,1,Literature,Live Session,Easy
259,156,5,Math,Live Session,Hard
533,98,1,Science,Live Session,Hard
775,119,3,Science,Text,Easy
168,169,2,Literature,Live Session,Medium
872,168,5,Programming,Video,Easy
621,185,4,History,Live Session,Easy
799,131,5,Science,Quiz,Medium
654,3,5,Math,Quiz,Easy
560,12,4,Programming,Text,Hard
343,137,5,History,Quiz,Easy
791,113,4,Math,Live Session,Hard
326,15,1,Programming,Quiz,Easy
933,140,5,Programming,Text,Easy
725,56,2,Literature,Text,Hard
952,102,2,Programming,Quiz,Easy
818,156,4,Math,Live Session,Hard
154,185,3,History,Live Session,Easy
745,38,1,Math,Video,Medium
228,56,1,Literature,Text,Hard
392,39,1,Math,Video,Hard
48,158,2,History,Video,Medium
804,130,3,Math,Text,Easy
164,187,4,Math,Quiz,Medium
816,152,2,Programming,Live Session,Hard
23,30,1,Literature,Live Session,Hard
974,53,1,Programming,Live Session,Medium
114,18,5,History,Quiz,Medium
409,33,4,History,Text,Easy
325,24,5,Literature,Video,Hard
842,145,1,Science,Text,Medium
156,91,5,Literature,Quiz,Hard
832,163,3,Science,Video,Hard
174,135,1,History,Text,Easy
453,154,2,Math,Quiz,Hard
138,86,3,Math,Video,Hard
759,20,2,Math,Live Session,Hard
301,6,2,Literature,Video,Hard
526,119,5,Science,Text,Easy
675,116,1,Science,Quiz,Easy
457,81,1,Literature,Video,Medium
654,156,1,Math,Live Session,Hard
214,11,2,History,Text,Medium
240,85,1,Literature,Quiz,Medium
13,177,5,Science,Video,Hard
836,124,4,Programming,Live Session,Medium
472,13,1,Science,Live Session,Easy
484,39,4,Math,Video,Hard
750,194,3,History,Quiz,Medium
640,19,5,Math,Quiz,Hard
650,159,3,History,Live Session,Hard
99,97,2,Literature,Live Session,Hard
760,121,3,Math,Quiz,Hard
959,20,2,Math,Live Session,Hard
455,103,1,Science,Video,Hard
845,89,5,Literature,Video,Hard
194,137,1,History,Quiz,Easy
998,140,4,Programming,Text,Easy
830,161,5,History,Quiz,Easy
959,118,5,Math,Text,Medium
642,71,2,History,Quiz,Hard
10,62,5,Literature,Text,Easy
629,41,2,Literature,Video,Medium
977,24,2,Literature,Video,Hard
482,95,5,Math,Text,Medium
146,108,2,Literature,Quiz,Easy
389,106,4,Science,Video,Easy
726,173,2,Literature,Text,Easy
133,24,3,Literature,Video,Hard
528,84,5,Literature,Quiz,Hard
755,93,5,Literature,Quiz,Easy
683,183,3,Math,Video,Easy
521,24,2,Literature,Video,Hard
426,166,5,Science,Text,Easy
656,164,3,Science,Quiz,Easy
539,145,4,Science,Text,Medium
648,120,4,Math,Live Session,Easy
736,198,2,Programming,Video,Hard
611,128,3,History,Text,Hard
618,188,5,Science,Text,Medium
889,12,3,Programming,Text,Hard
97,113,3,Math,Live Session,Hard
754,12,2,Programming,Text,Hard
855,41,5,Literature,Video,Medium
39,197,5,Literature,Text,Medium
538,5,2,Programming,Live Session,Hard
484,20,1,Math,Live Session,Hard
543,200,1,Programming,Quiz,Easy
77,200,4,Programming,Quiz,Easy
30,41,4,Literature,Video,Medium
750,85,3,Literature,Quiz,Medium
846,198,1,Programming,Video,Hard
165,18,4,History,Quiz,Medium
207,115,5,Programming,Quiz,Easy
805,133,4,Science,Quiz,Hard
520,63,1,Literature,Text,Hard
45,133,5,Science,Quiz,Hard
60,180,4,Math,Quiz,Easy
974,147,4,Programming,Video,Easy
865,200,2,Programming,Quiz,Easy
796,176,1,Programming,Text,Easy
760,164,1,Science,Quiz,Easy
44,90,5,Science,Text,Medium
172,187,2,Math,Quiz,Medium
612,172,3,Programming,Quiz,Medium
175,61,2,Math,Quiz,Hard
411,196,4,Literature,Live Session,Easy
5,193,5,Math,Live Session,Easy
928,49,1,Programming,Live Session,Medium
395,94,4,Science,Video,Hard
436,93,1,Literature,Quiz,Easy
715,21,2,History,Text,Hard
456,115,1,Programming,Quiz,Easy
212,54,4,Science,Text,Medium
951,13,4,Science,Live Session,Easy
847,97,5,Literature,Live Session,Hard
927,53,2,Programming,Live Session,Medium
518,194,2,History,Quiz,Medium
776,186,1,Programming,Text,Hard
650,130,2,Math,Text,Easy
428,57,1,Programming,Video,Hard
870,49,2,Programming,Live Session,Medium
129,194,5,History,Quiz,Medium
525,150,5,History,Live Session,Easy
845,129,4,History,Live Session,Hard
858,154,3,Math,Quiz,Hard
104,178,1,Science,Text,Hard
772,110,1,History,Live Session,Easy
723,152,5,Programming,Live Session,Hard
934,138,2,Literature,Live Session,Easy
691,18,5,History,Quiz,Medium
18,105,4,Math,Quiz,Hard
75,16,3,Literature,Video,Easy
694,78,4,Literature,Live Session,Hard
538,39,2,Math,Video,Hard
957,99,3,Literature,Quiz,Medium
914,184,4,Programming,Live Session,Medium
104,92,1,Programming,Text,Medium
531,155,2,Science,Live Session,Hard
955,188,2,Science,Text,Medium
27,148,3,History,Video,Easy
212,64,1,Science,Live Session,Hard
785,23,5,Science,Live Session,Medium
669,92,5,Programming,Text,Medium
885,126,5,History,Video,Easy
335,140,2,Programming,Text,Easy
922,112,5,History,Live Session,Easy
256,131,1,Science,Quiz,Medium
409,116,2,Science,Quiz,Easy
649,120,3,Math,Live Session,Easy
44,163,5,Science,Video,Hard
235,46,2,Literature,Text,Hard
490,146,4,History,Text,Medium
120,190,5,Programming,Video,Medium
995,4,5,Literature,Quiz,Easy
427,49,5,Programming,Live Session,Medium
1,107,4,Science,Quiz,Easy
807,193,1,Math,Live Session,Easy
501,22,3,Literature,Live Session,Hard
25,15,1,Programming,Quiz,Easy
290,89,3,Literature,Video,Hard
196,154,4,Math,Quiz,Hard
967,87,1,Literature,Live Session,Easy
28,142,5,Literature,Live Session,Easy
872,43,4,Programming,Quiz,Medium
466,115,2,Programming,Quiz,Easy
550,118,3,Math,Text,Medium
980,140,1,Programming,Text,Easy
105,195,4,History,Live Session,Hard
185,199,3,Math,Quiz,Hard
289,176,2,Programming,Text,Easy
222,123,1,Literature,Live Session,Medium
523,18,2,History,Quiz,Medium
684,151,2,Math,Text,Easy
893,180,5,Math,Quiz,Easy
217,29,1,Science,Video,Easy
68,192,4,Programming,Text,Hard
603,42,4,History,Live Session,Hard
720,93,4,Literature,Quiz,Easy
111,3,1,Math,Quiz,Easy
429,76,2,Science,Live Session,Hard
613,6,4,Literature,Video,Hard
647,17,5,Math,Live Session,Easy
367,9,4,Math,Video,Hard
838,99,4,Literature,Quiz,Medium
789,199,2,Math,Quiz,Hard
258,102,3,Programming,Quiz,Easy
139,27,4,Literature,Quiz,Easy
831,101,1,Programming,Quiz,Easy
91,167,4,Science,Live Session,Medium
477,153,3,Programming,Quiz,Medium
77,20,2,Math,Live Session,Hard
241,153,2,Programming,Quiz,Medium
257,75,3,Programming,Quiz,Hard
564,110,2,History,Live Session,Easy
887,136,3,History,Video,Easy
325,61,5,Math,Quiz,Hard
347,11,1,History,Text,Medium
580,19,5,Math,Quiz,Hard
794,54,1,Science,Text,Medium
183,4,5,Literature,Quiz,Easy
306,136,5,History,Video,Easy
253,39,2,Math,Video,Hard
746,71,1,History,Quiz,Hard
785,170,3,Math,Quiz,Medium
148,115,3,Programming,Quiz,Easy
293,161,4,History,Quiz,Easy
252,56,4,Literature,Text,Hard
698,151,4,Math,Text,Easy
370,101,1,Programming,Quiz,Easy
128,107,5,Science,Quiz,Easy
766,16,4,Literature,Video,Easy
277,152,5,Programming,Live Session,Hard
424,143,5,Science,Live Session,Easy
376,11,2,History,Text,Medium
598,74,4,Literature,Live Session,Easy
501,83,2,Programming,Quiz,Hard
164,57,2,Programming,Video,Hard
917,165,1,Math,Text,Easy
496,4,5,Literature,Quiz,Easy
854,2,3,Programming,Quiz,Easy
796,75,2,Programming,Quiz,Hard
605,162,1,Programming,Live Session,Medium
69,200,1,Programming,Quiz,Easy
592,106,2,Science,Video,Easy
165,64,1,Science,Live Session,Hard
118,129,5,History,Live Session,Hard
472,12,3,Programming,Text,Hard
807,176,1,Programming,Text,Easy
708,122,4,Programming,Video,Easy
503,76,5,Science,Live Session,Hard
804,122,4,Programming,Video,Easy
284,146,3,History,Text,Medium
140,168,3,Programming,Video,Easy
607,99,4,Literature,Quiz,Medium
557,9,2,Math,Video,Hard
662,186,2,Programming,Text,Hard
838,194,4,History,Quiz,Medium
768,176,1,Programming,Text,Easy
803,152,5,Programming,Live Session,Hard
114,46,1,Literature,Text,Hard
125,137,5,History,Quiz,Easy
35,185,4,History,Live Session,Easy
224,72,4,History,Text,Easy
981,62,1,Literature,Text,Easy
234,61,4,Math,Quiz,Hard
29,176,4,Programming,Text,Easy
882,142,3,Literature,Live Session,Easy
809,186,2,Programming,Text,Hard
337,60,4,Programming,Video,Medium
552,36,3,Science,Live Session,Hard
999,170,3,Math,Quiz,Medium
535,36,4,Science,Live Session,Hard
878,126,2,History,Video,Easy
329,75,4,Programming,Quiz,Hard
173,109,3,Math,Video,Hard
383,116,2,Science,Quiz,Easy
23,187,1,Math,Quiz,Medium
257,199,1,Math,Quiz,Hard
